Date,Day_of_Week,Item,Category,Produced_Qty,Sold_Qty,Waste_Qty,Price_Per_Unit,Revenue,Waste_Loss,Expiry_Days
2023-11-25,Saturday,Bun,Bakery,150,137,13,20,2740,260,1
2023-11-25,Saturday,Garlic Bread,Bakery,62,49,13,110,5390,1430,2
2023-11-25,Saturday,Cold Coffee,Beverage,66,58,8,140,8120,1120,1
2023-11-25,Saturday,Tea,Beverage,301,296,5,20,5920,100,0
2023-11-25,Saturday,Juice,Beverage,129,106,23,60,6360,1380,1
2023-11-25,Saturday,Wrap,FastFood,92,72,20,130,9360,2600,1
2023-11-25,Saturday,Croissant,Bakery,70,65,5,80,5200,400,2
2023-11-26,Sunday,Bread,Bakery,125,107,18,30,3210,540,1
2023-11-26,Sunday,Cake,Bakery,39,27,12,350,9450,4200,2
2023-11-26,Sunday,Pastry,Bakery,77,69,8,60,4140,480,1
2023-11-26,Sunday,Sandwich,FastFood,100,80,20,90,7200,1800,1
2023-11-26,Sunday,Burger,FastFood,110,100,10,120,12000,1200,1
2023-11-26,Sunday,Pizza Slice,FastFood,75,65,10,150,9750,1500,1
2023-11-26,Sunday,Muffin,Bakery,106,94,12,50,4700,600,2
2023-11-26,Sunday,Donut,Bakery,79,67,12,45,3015,540,2
2023-11-26,Sunday,Cookies,Bakery,176,173,3,20,3460,60,7
2023-11-26,Sunday,Brownie,Bakery,66,66,0,70,4620,0,3
2023-11-26,Sunday,Roll,FastFood,105,88,17,80,7040,1360,1
2023-11-26,Sunday,Samosa,FastFood,231,209,22,25,5225,550,1
2023-11-26,Sunday,Puff,FastFood,165,153,12,35,5355,420,2
2023-11-26,Sunday,Bun,Bakery,151,128,23,20,2560,460,1
2023-11-26,Sunday,Garlic Bread,Bakery,60,54,6,110,5940,660,2
2023-11-26,Sunday,Cold Coffee,Beverage,55,47,8,140,6580,1120,1
2023-11-26,Sunday,Tea,Beverage,313,310,3,20,6200,60,0
2023-11-26,Sunday,Juice,Beverage,129,109,20,60,6540,1200,1
2023-11-26,Sunday,Wrap,FastFood,73,51,22,130,6630,2860,1
2023-11-26,Sunday,Croissant,Bakery,69,56,13,80,4480,1040,2
2023-11-27,Monday,Bread,Bakery,123,107,16,30,3210,480,1
2023-11-27,Monday,Cake,Bakery,42,33,9,350,11550,3150,2
2023-11-27,Monday,Pastry,Bakery,72,50,22,60,3000,1320,1
2023-11-27,Monday,Sandwich,FastFood,115,93,22,90,8370,1980,1
2023-11-27,Monday,Burger,FastFood,98,83,15,120,9960,1800,1
2023-11-27,Monday,Pizza Slice,FastFood,62,42,20,150,6300,3000,1
2023-11-27,Monday,Muffin,Bakery,91,88,3,50,4400,150,2
2023-11-27,Monday,Donut,Bakery,84,78,6,45,3510,270,2
2023-11-27,Monday,Cookies,Bakery,163,160,3,20,3200,60,7
2023-11-27,Monday,Brownie,Bakery,48,41,7,70,2870,490,3
2023-11-27,Monday,Roll,FastFood,89,83,6,80,6640,480,1
2023-11-27,Monday,Samosa,FastFood,198,176,22,25,4400,550,1
2023-11-27,Monday,Puff,FastFood,148,142,6,35,4970,210,2
2023-11-27,Monday,Bun,Bakery,148,136,12,20,2720,240,1
2023-11-27,Monday,Garlic Bread,Bakery,50,41,9,110,4510,990,2
2023-11-27,Monday,Cold Coffee,Beverage,68,63,5,140,8820,700,1
2023-11-27,Monday,Tea,Beverage,264,251,13,20,5020,260,0
2023-11-27,Monday,Juice,Beverage,99,84,15,60,5040,900,1
2023-11-27,Monday,Wrap,FastFood,69,54,15,130,7020,1950,1
2023-11-27,Monday,Croissant,Bakery,46,39,7,80,3120,560,2
2023-11-28,Tuesday,Bread,Bakery,137,119,18,30,3570,540,1
2023-11-28,Tuesday,Cake,Bakery,57,54,3,350,18900,1050,2
2023-11-28,Tuesday,Pastry,Bakery,97,85,12,60,5100,720,1
2023-11-28,Tuesday,Sandwich,FastFood,110,97,13,90,8730,1170,1
2023-11-28,Tuesday,Burger,FastFood,89,66,23,120,7920,2760,1
2023-11-28,Tuesday,Pizza Slice,FastFood,63,46,17,150,6900,2550,1
2023-11-28,Tuesday,Muffin,Bakery,96,93,3,50,4650,150,2
2023-11-28,Tuesday,Donut,Bakery,78,64,14,45,2880,630,2
2023-11-28,Tuesday,Cookies,Bakery,135,129,6,20,2580,120,7
2023-11-28,Tuesday,Brownie,Bakery,53,52,1,70,3640,70,3
2023-11-28,Tuesday,Roll,FastFood,85,74,11,80,5920,880,1
2023-11-28,Tuesday,Samosa,FastFood,211,200,11,25,5000,275,1
2023-11-28,Tuesday,Puff,FastFood,127,121,6,35,4235,210,2
2023-11-28,Tuesday,Bun,Bakery,149,130,19,20,2600,380,1
2023-11-28,Tuesday,Garlic Bread,Bakery,66,56,10,110,6160,1100,2
2023-11-28,Tuesday,Cold Coffee,Beverage,50,36,14,140,5040,1960,1
2023-11-28,Tuesday,Tea,Beverage,262,259,3,20,5180,60,0
2023-11-28,Tuesday,Juice,Beverage,97,78,19,60,4680,1140,1
2023-11-28,Tuesday,Wrap,FastFood,79,61,18,130,7930,2340,1
2023-11-28,Tuesday,Croissant,Bakery,60,51,9,80,4080,720,2
2023-11-29,Wednesday,Bread,Bakery,106,101,5,30,3030,150,1
2023-11-29,Wednesday,Cake,Bakery,51,46,5,350,16100,1750,2
2023-11-29,Wednesday,Pastry,Bakery,85,66,19,60,3960,1140,1
2023-11-29,Wednesday,Sandwich,FastFood,101,91,10,90,8190,900,1
2023-11-29,Wednesday,Burger,FastFood,104,99,5,120,11880,600,1
2023-11-29,Wednesday,Pizza Slice,FastFood,68,48,20,150,7200,3000,1
2023-11-29,Wednesday,Muffin,Bakery,98,91,7,50,4550,350,2
2023-11-29,Wednesday,Donut,Bakery,84,75,9,45,3375,405,2
2023-11-29,Wednesday,Cookies,Bakery,150,150,0,20,3000,0,7
2023-11-29,Wednesday,Brownie,Bakery,67,66,1,70,4620,70,3
2023-11-29,Wednesday,Roll,FastFood,88,64,24,80,5120,1920,1
2023-11-29,Wednesday,Samosa,FastFood,217,209,8,25,5225,200,1
2023-11-29,Wednesday,Puff,FastFood,118,112,6,35,3920,210,2
2023-11-29,Wednesday,Bun,Bakery,143,126,17,20,2520,340,1
2023-11-29,Wednesday,Garlic Bread,Bakery,81,71,10,110,7810,1100,2
2023-11-29,Wednesday,Cold Coffee,Beverage,67,49,18,140,6860,2520,1
2023-11-29,Wednesday,Tea,Beverage,285,276,9,20,5520,180,0
2023-11-29,Wednesday,Juice,Beverage,122,114,8,60,6840,480,1
2023-11-29,Wednesday,Wrap,FastFood,70,63,7,130,8190,910,1
2023-11-29,Wednesday,Croissant,Bakery,63,59,4,80,4720,320,2
2023-11-30,Thursday,Bread,Bakery,135,120,15,30,3600,450,1
2023-11-30,Thursday,Cake,Bakery,38,32,6,350,11200,2100,2
2023-11-30,Thursday,Pastry,Bakery,72,64,8,60,3840,480,1
2023-11-30,Thursday,Sandwich,FastFood,107,96,11,90,8640,990,1
2023-11-30,Thursday,Burger,FastFood,86,69,17,120,8280,2040,1
2023-11-30,Thursday,Pizza Slice,FastFood,55,46,9,150,6900,1350,1
2023-11-30,Thursday,Muffin,Bakery,103,100,3,50,5000,150,2
2023-11-30,Thursday,Donut,Bakery,76,70,6,45,3150,270,2
2023-11-30,Thursday,Cookies,Bakery,138,131,7,20,2620,140,7
2023-11-30,Thursday,Brownie,Bakery,47,42,5,70,2940,350,3
2023-11-30,Thursday,Roll,FastFood,114,108,6,80,8640,480,1
2023-11-30,Thursday,Samosa,FastFood,218,210,8,25,5250,200,1
2023-11-30,Thursday,Puff,FastFood,129,125,4,35,4375,140,2
2023-11-30,Thursday,Bun,Bakery,145,130,15,20,2600,300,1
2023-11-30,Thursday,Garlic Bread,Bakery,79,68,11,110,7480,1210,2
2023-11-30,Thursday,Cold Coffee,Beverage,53,35,18,140,4900,2520,1
2023-11-30,Thursday,Tea,Beverage,262,258,4,20,5160,80,0
2023-11-30,Thursday,Juice,Beverage,125,112,13,60,6720,780,1
2023-11-30,Thursday,Wrap,FastFood,92,73,19,130,9490,2470,1
2023-11-30,Thursday,Croissant,Bakery,52,40,12,80,3200,960,2
2023-12-01,Friday,Bread,Bakery,105,86,19,30,2580,570,1
2023-12-01,Friday,Cake,Bakery,28,22,6,350,7700,2100,2
2023-12-01,Friday,Pastry,Bakery,90,72,18,60,4320,1080,1
2023-12-01,Friday,Sandwich,FastFood,91,70,21,90,6300,1890,1
2023-12-01,Friday,Burger,FastFood,93,76,17,120,9120,2040,1
2023-12-01,Friday,Pizza Slice,FastFood,75,66,9,150,9900,1350,1
2023-12-01,Friday,Muffin,Bakery,101,89,12,50,4450,600,2
2023-12-01,Friday,Donut,Bakery,93,79,14,45,3555,630,2
2023-12-01,Friday,Cookies,Bakery,151,150,1,20,3000,20,7
2023-12-01,Friday,Brownie,Bakery,62,57,5,70,3990,350,3
2023-12-01,Friday,Roll,FastFood,114,92,22,80,7360,1760,1
2023-12-01,Friday,Samosa,FastFood,186,164,22,25,4100,550,1
2023-12-01,Friday,Puff,FastFood,140,135,5,35,4725,175,2
2023-12-01,Friday,Bun,Bakery,141,121,20,20,2420,400,1
2023-12-01,Friday,Garlic Bread,Bakery,53,44,9,110,4840,990,2
2023-12-01,Friday,Cold Coffee,Beverage,49,26,23,140,3640,3220,1
2023-12-01,Friday,Tea,Beverage,284,274,10,20,5480,200,0
2023-12-01,Friday,Juice,Beverage,119,110,9,60,6600,540,1
2023-12-01,Friday,Wrap,FastFood,63,48,15,130,6240,1950,1
2023-12-01,Friday,Croissant,Bakery,69,59,10,80,4720,800,2
2023-12-02,Saturday,Bread,Bakery,142,126,16,30,3780,480,1
2023-12-02,Saturday,Cake,Bakery,33,22,11,350,7700,3850,2
2023-12-02,Saturday,Pastry,Bakery,103,89,14,60,5340,840,1
2023-12-02,Saturday,Sandwich,FastFood,119,109,10,90,9810,900,1
2023-12-02,Saturday,Burger,FastFood,94,71,23,120,8520,2760,1
2023-12-02,Saturday,Pizza Slice,FastFood,81,68,13,150,10200,1950,1
2023-12-02,Saturday,Muffin,Bakery,88,76,12,50,3800,600,2
2023-12-02,Saturday,Donut,Bakery,85,72,13,45,3240,585,2
2023-12-02,Saturday,Cookies,Bakery,168,163,5,20,3260,100,7
2023-12-02,Saturday,Brownie,Bakery,80,76,4,70,5320,280,3
2023-12-02,Saturday,Roll,FastFood,107,102,5,80,8160,400,1
2023-12-02,Saturday,Samosa,FastFood,234,224,10,25,5600,250,1
2023-12-02,Saturday,Puff,FastFood,148,140,8,35,4900,280,2
2023-12-02,Saturday,Bun,Bakery,161,143,18,20,2860,360,1
2023-12-02,Saturday,Garlic Bread,Bakery,70,63,7,110,6930,770,2
2023-12-02,Saturday,Cold Coffee,Beverage,54,46,8,140,6440,1120,1
2023-12-02,Saturday,Tea,Beverage,314,306,8,20,6120,160,0
2023-12-02,Saturday,Juice,Beverage,112,93,19,60,5580,1140,1
2023-12-02,Saturday,Wrap,FastFood,73,61,12,130,7930,1560,1
2023-12-02,Saturday,Croissant,Bakery,71,66,5,80,5280,400,2
2023-12-03,Sunday,Bread,Bakery,152,132,20,30,3960,600,1
2023-12-03,Sunday,Cake,Bakery,65,56,9,350,19600,3150,2
2023-12-03,Sunday,Pastry,Bakery,102,86,16,60,5160,960,1
2023-12-03,Sunday,Sandwich,FastFood,112,94,18,90,8460,1620,1
2023-12-03,Sunday,Burger,FastFood,100,76,24,120,9120,2880,1
2023-12-03,Sunday,Pizza Slice,FastFood,74,59,15,150,8850,2250,1
2023-12-03,Sunday,Muffin,Bakery,111,107,4,50,5350,200,2
2023-12-03,Sunday,Donut,Bakery,93,89,4,45,4005,180,2
2023-12-03,Sunday,Cookies,Bakery,158,158,0,20,3160,0,7
2023-12-03,Sunday,Brownie,Bakery,54,51,3,70,3570,210,3
2023-12-03,Sunday,Roll,FastFood,128,122,6,80,9760,480,1
2023-12-03,Sunday,Samosa,FastFood,239,218,21,25,5450,525,1
2023-12-03,Sunday,Puff,FastFood,144,136,8,35,4760,280,2
2023-12-03,Sunday,Bun,Bakery,159,154,5,20,3080,100,1
2023-12-03,Sunday,Garlic Bread,Bakery,79,68,11,110,7480,1210,2
2023-12-03,Sunday,Cold Coffee,Beverage,56,50,6,140,7000,840,1
2023-12-03,Sunday,Tea,Beverage,323,311,12,20,6220,240,0
2023-12-03,Sunday,Juice,Beverage,125,111,14,60,6660,840,1
2023-12-03,Sunday,Wrap,FastFood,88,74,14,130,9620,1820,1
2023-12-03,Sunday,Croissant,Bakery,61,56,5,80,4480,400,2
2023-12-04,Monday,Bread,Bakery,110,94,16,30,2820,480,1
2023-12-04,Monday,Cake,Bakery,26,19,7,350,6650,2450,2
2023-12-04,Monday,Pastry,Bakery,79,63,16,60,3780,960,1
2023-12-04,Monday,Sandwich,FastFood,87,73,14,90,6570,1260,1
2023-12-04,Monday,Burger,FastFood,108,94,14,120,11280,1680,1
2023-12-04,Monday,Pizza Slice,FastFood,67,57,10,150,8550,1500,1
2023-12-04,Monday,Muffin,Bakery,77,69,8,50,3450,400,2
2023-12-04,Monday,Donut,Bakery,60,48,12,45,2160,540,2
2023-12-04,Monday,Cookies,Bakery,141,136,5,20,2720,100,7
2023-12-04,Monday,Brownie,Bakery,73,73,0,70,5110,0,3
2023-12-04,Monday,Roll,FastFood,113,93,20,80,7440,1600,1
2023-12-04,Monday,Samosa,FastFood,212,204,8,25,5100,200,1
2023-12-04,Monday,Puff,FastFood,142,135,7,35,4725,245,2
2023-12-04,Monday,Bun,Bakery,149,138,11,20,2760,220,1
2023-12-04,Monday,Garlic Bread,Bakery,61,53,8,110,5830,880,2
2023-12-04,Monday,Cold Coffee,Beverage,47,25,22,140,3500,3080,1
2023-12-04,Monday,Tea,Beverage,263,254,9,20,5080,180,0
2023-12-04,Monday,Juice,Beverage,123,111,12,60,6660,720,1
2023-12-04,Monday,Wrap,FastFood,68,48,20,130,6240,2600,1
2023-12-04,Monday,Croissant,Bakery,63,51,12,80,4080,960,2
2023-12-05,Tuesday,Bread,Bakery,105,92,13,30,2760,390,1
2023-12-05,Tuesday,Cake,Bakery,37,23,14,350,8050,4900,2
2023-12-05,Tuesday,Pastry,Bakery,91,68,23,60,4080,1380,1
2023-12-05,Tuesday,Sandwich,FastFood,103,88,15,90,7920,1350,1
2023-12-05,Tuesday,Burger,FastFood,102,80,22,120,9600,2640,1
2023-12-05,Tuesday,Pizza Slice,FastFood,61,55,6,150,8250,900,1
2023-12-05,Tuesday,Muffin,Bakery,84,80,4,50,4000,200,2
2023-12-05,Tuesday,Donut,Bakery,83,72,11,45,3240,495,2
2023-12-05,Tuesday,Cookies,Bakery,169,164,5,20,3280,100,7
2023-12-05,Tuesday,Brownie,Bakery,61,60,1,70,4200,70,3
2023-12-05,Tuesday,Roll,FastFood,110,96,14,80,7680,1120,1
2023-12-05,Tuesday,Samosa,FastFood,206,199,7,25,4975,175,1
2023-12-05,Tuesday,Puff,FastFood,139,132,7,35,4620,245,2
2023-12-05,Tuesday,Bun,Bakery,141,119,22,20,2380,440,1
2023-12-05,Tuesday,Garlic Bread,Bakery,70,60,10,110,6600,1100,2
2023-12-05,Tuesday,Cold Coffee,Beverage,70,65,5,140,9100,700,1
2023-12-05,Tuesday,Tea,Beverage,270,259,11,20,5180,220,0
2023-12-05,Tuesday,Juice,Beverage,104,91,13,60,5460,780,1
2023-12-05,Tuesday,Wrap,FastFood,94,89,5,130,11570,650,1
2023-12-05,Tuesday,Croissant,Bakery,72,60,12,80,4800,960,2
2023-12-06,Wednesday,Bread,Bakery,124,111,13,30,3330,390,1
2023-12-06,Wednesday,Cake,Bakery,35,25,10,350,8750,3500,2
2023-12-06,Wednesday,Pastry,Bakery,76,70,6,60,4200,360,1
2023-12-06,Wednesday,Sandwich,FastFood,115,98,17,90,8820,1530,1
2023-12-06,Wednesday,Burger,FastFood,101,90,11,120,10800,1320,1
2023-12-06,Wednesday,Pizza Slice,FastFood,89,83,6,150,12450,900,1
2023-12-06,Wednesday,Muffin,Bakery,74,60,14,50,3000,700,2
2023-12-06,Wednesday,Donut,Bakery,78,72,6,45,3240,270,2
2023-12-06,Wednesday,Cookies,Bakery,138,135,3,20,2700,60,7
2023-12-06,Wednesday,Brownie,Bakery,63,60,3,70,4200,210,3
2023-12-06,Wednesday,Roll,FastFood,101,91,10,80,7280,800,1
2023-12-06,Wednesday,Samosa,FastFood,211,189,22,25,4725,550,1
2023-12-06,Wednesday,Puff,FastFood,131,122,9,35,4270,315,2
2023-12-06,Wednesday,Bun,Bakery,149,127,22,20,2540,440,1
2023-12-06,Wednesday,Garlic Bread,Bakery,77,74,3,110,8140,330,2
2023-12-06,Wednesday,Cold Coffee,Beverage,48,38,10,140,5320,1400,1
2023-12-06,Wednesday,Tea,Beverage,290,282,8,20,5640,160,0
2023-12-06,Wednesday,Juice,Beverage,108,97,11,60,5820,660,1
2023-12-06,Wednesday,Wrap,FastFood,65,44,21,130,5720,2730,1
2023-12-06,Wednesday,Croissant,Bakery,71,67,4,80,5360,320,2
2023-12-07,Thursday,Bread,Bakery,107,86,21,30,2580,630,1
2023-12-07,Thursday,Cake,Bakery,36,32,4,350,11200,1400,2
2023-12-07,Thursday,Pastry,Bakery,68,52,16,60,3120,960,1
2023-12-07,Thursday,Sandwich,FastFood,91,76,15,90,6840,1350,1
2023-12-07,Thursday,Burger,FastFood,103,82,21,120,9840,2520,1
2023-12-07,Thursday,Pizza Slice,FastFood,88,75,13,150,11250,1950,1
2023-12-07,Thursday,Muffin,Bakery,73,67,6,50,3350,300,2
2023-12-07,Thursday,Donut,Bakery,78,65,13,45,2925,585,2
2023-12-07,Thursday,Cookies,Bakery,139,135,4,20,2700,80,7
2023-12-07,Thursday,Brownie,Bakery,65,63,2,70,4410,140,3
2023-12-07,Thursday,Roll,FastFood,89,84,5,80,6720,400,1
2023-12-07,Thursday,Samosa,FastFood,214,209,5,25,5225,125,1
2023-12-07,Thursday,Puff,FastFood,118,107,11,35,3745,385,2
2023-12-07,Thursday,Bun,Bakery,153,133,20,20,2660,400,1
2023-12-07,Thursday,Garlic Bread,Bakery,82,70,12,110,7700,1320,2
2023-12-07,Thursday,Cold Coffee,Beverage,56,42,14,140,5880,1960,1
2023-12-07,Thursday,Tea,Beverage,288,275,13,20,5500,260,0
2023-12-07,Thursday,Juice,Beverage,101,82,19,60,4920,1140,1
2023-12-07,Thursday,Wrap,FastFood,74,60,14,130,7800,1820,1
2023-12-07,Thursday,Croissant,Bakery,59,56,3,80,4480,240,2
2023-12-08,Friday,Bread,Bakery,116,99,17,30,2970,510,1
2023-12-08,Friday,Cake,Bakery,49,46,3,350,16100,1050,2
2023-12-08,Friday,Pastry,Bakery,87,73,14,60,4380,840,1
2023-12-08,Friday,Sandwich,FastFood,88,69,19,90,6210,1710,1
2023-12-08,Friday,Burger,FastFood,78,64,14,120,7680,1680,1
2023-12-08,Friday,Pizza Slice,FastFood,56,45,11,150,6750,1650,1
2023-12-08,Friday,Muffin,Bakery,83,76,7,50,3800,350,2
2023-12-08,Friday,Donut,Bakery,65,59,6,45,2655,270,2
2023-12-08,Friday,Cookies,Bakery,143,139,4,20,2780,80,7
2023-12-08,Friday,Brownie,Bakery,76,75,1,70,5250,70,3
2023-12-08,Friday,Roll,FastFood,92,83,9,80,6640,720,1
2023-12-08,Friday,Samosa,FastFood,204,197,7,25,4925,175,1
2023-12-08,Friday,Puff,FastFood,115,103,12,35,3605,420,2
2023-12-08,Friday,Bun,Bakery,153,134,19,20,2680,380,1
2023-12-08,Friday,Garlic Bread,Bakery,65,57,8,110,6270,880,2
2023-12-08,Friday,Cold Coffee,Beverage,53,48,5,140,6720,700,1
2023-12-08,Friday,Tea,Beverage,269,256,13,20,5120,260,0
2023-12-08,Friday,Juice,Beverage,118,97,21,60,5820,1260,1
2023-12-08,Friday,Wrap,FastFood,79,65,14,130,8450,1820,1
2023-12-08,Friday,Croissant,Bakery,74,71,3,80,5680,240,2
2023-12-09,Saturday,Bread,Bakery,127,115,12,30,3450,360,1
2023-12-09,Saturday,Cake,Bakery,54,43,11,350,15050,3850,2
2023-12-09,Saturday,Pastry,Bakery,87,75,12,60,4500,720,1
2023-12-09,Saturday,Sandwich,FastFood,123,100,23,90,9000,2070,1
2023-12-09,Saturday,Burger,FastFood,102,96,6,120,11520,720,1
2023-12-09,Saturday,Pizza Slice,FastFood,87,65,22,150,9750,3300,1
2023-12-09,Saturday,Muffin,Bakery,115,103,12,50,5150,600,2
2023-12-09,Saturday,Donut,Bakery,95,88,7,45,3960,315,2
2023-12-09,Saturday,Cookies,Bakery,187,187,0,20,3740,0,7
2023-12-09,Saturday,Brownie,Bakery,69,68,1,70,4760,70,3
2023-12-09,Saturday,Roll,FastFood,98,78,20,80,6240,1600,1
2023-12-09,Saturday,Samosa,FastFood,220,197,23,25,4925,575,1
2023-12-09,Saturday,Puff,FastFood,163,152,11,35,5320,385,2
2023-12-09,Saturday,Bun,Bakery,157,134,23,20,2680,460,1
2023-12-09,Saturday,Garlic Bread,Bakery,73,63,10,110,6930,1100,2
2023-12-09,Saturday,Cold Coffee,Beverage,77,54,23,140,7560,3220,1
2023-12-09,Saturday,Tea,Beverage,305,292,13,20,5840,260,0
2023-12-09,Saturday,Juice,Beverage,141,131,10,60,7860,600,1
2023-12-09,Saturday,Wrap,FastFood,92,76,16,130,9880,2080,1
2023-12-09,Saturday,Croissant,Bakery,82,76,6,80,6080,480,2
2023-12-10,Sunday,Bread,Bakery,138,128,10,30,3840,300,1
2023-12-10,Sunday,Cake,Bakery,31,20,11,350,7000,3850,2
2023-12-10,Sunday,Pastry,Bakery,85,69,16,60,4140,960,1
2023-12-10,Sunday,Sandwich,FastFood,115,96,19,90,8640,1710,1
2023-12-10,Sunday,Burger,FastFood,99,76,23,120,9120,2760,1
2023-12-10,Sunday,Pizza Slice,FastFood,73,65,8,150,9750,1200,1
2023-12-10,Sunday,Muffin,Bakery,111,102,9,50,5100,450,2
2023-12-10,Sunday,Donut,Bakery,97,89,8,45,4005,360,2
2023-12-10,Sunday,Cookies,Bakery,158,153,5,20,3060,100,7
2023-12-10,Sunday,Brownie,Bakery,62,58,4,70,4060,280,3
2023-12-10,Sunday,Roll,FastFood,98,79,19,80,6320,1520,1
2023-12-10,Sunday,Samosa,FastFood,226,221,5,25,5525,125,1
2023-12-10,Sunday,Puff,FastFood,166,156,10,35,5460,350,2
2023-12-10,Sunday,Bun,Bakery,161,144,17,20,2880,340,1
2023-12-10,Sunday,Garlic Bread,Bakery,84,80,4,110,8800,440,2
2023-12-10,Sunday,Cold Coffee,Beverage,78,57,21,140,7980,2940,1
2023-12-10,Sunday,Tea,Beverage,315,310,5,20,6200,100,0
2023-12-10,Sunday,Juice,Beverage,116,106,10,60,6360,600,1
2023-12-10,Sunday,Wrap,FastFood,79,67,12,130,8710,1560,1
2023-12-10,Sunday,Croissant,Bakery,52,48,4,80,3840,320,2
2023-12-11,Monday,Bread,Bakery,134,114,20,30,3420,600,1
2023-12-11,Monday,Cake,Bakery,29,15,14,350,5250,4900,2
2023-12-11,Monday,Pastry,Bakery,78,62,16,60,3720,960,1
2023-12-11,Monday,Sandwich,FastFood,104,83,21,90,7470,1890,1
2023-12-11,Monday,Burger,FastFood,85,80,5,120,9600,600,1
2023-12-11,Monday,Pizza Slice,FastFood,65,60,5,150,9000,750,1
2023-12-11,Monday,Muffin,Bakery,87,81,6,50,4050,300,2
2023-12-11,Monday,Donut,Bakery,74,60,14,45,2700,630,2
2023-12-11,Monday,Cookies,Bakery,140,133,7,20,2660,140,7
2023-12-11,Monday,Brownie,Bakery,56,54,2,70,3780,140,3
2023-12-11,Monday,Roll,FastFood,86,72,14,80,5760,1120,1
2023-12-11,Monday,Samosa,FastFood,192,172,20,25,4300,500,1
2023-12-11,Monday,Puff,FastFood,145,139,6,35,4865,210,2
2023-12-11,Monday,Bun,Bakery,156,143,13,20,2860,260,1
2023-12-11,Monday,Garlic Bread,Bakery,78,72,6,110,7920,660,2
2023-12-11,Monday,Cold Coffee,Beverage,68,54,14,140,7560,1960,1
2023-12-11,Monday,Tea,Beverage,289,285,4,20,5700,80,0
2023-12-11,Monday,Juice,Beverage,105,86,19,60,5160,1140,1
2023-12-11,Monday,Wrap,FastFood,86,62,24,130,8060,3120,1
2023-12-11,Monday,Croissant,Bakery,74,68,6,80,5440,480,2
2023-12-12,Tuesday,Bread,Bakery,105,90,15,30,2700,450,1
2023-12-12,Tuesday,Cake,Bakery,53,39,14,350,13650,4900,2
2023-12-12,Tuesday,Pastry,Bakery,74,54,20,60,3240,1200,1
2023-12-12,Tuesday,Sandwich,FastFood,107,100,7,90,9000,630,1
2023-12-12,Tuesday,Burger,FastFood,96,90,6,120,10800,720,1
2023-12-12,Tuesday,Pizza Slice,FastFood,86,81,5,150,12150,750,1
2023-12-12,Tuesday,Muffin,Bakery,102,89,13,50,4450,650,2
2023-12-12,Tuesday,Donut,Bakery,76,64,12,45,2880,540,2
2023-12-12,Tuesday,Cookies,Bakery,162,161,1,20,3220,20,7
2023-12-12,Tuesday,Brownie,Bakery,53,48,5,70,3360,350,3
2023-12-12,Tuesday,Roll,FastFood,87,71,16,80,5680,1280,1
2023-12-12,Tuesday,Samosa,FastFood,202,185,17,25,4625,425,1
2023-12-12,Tuesday,Puff,FastFood,127,122,5,35,4270,175,2
2023-12-12,Tuesday,Bun,Bakery,133,128,5,20,2560,100,1
2023-12-12,Tuesday,Garlic Bread,Bakery,76,69,7,110,7590,770,2
2023-12-12,Tuesday,Cold Coffee,Beverage,61,56,5,140,7840,700,1
2023-12-12,Tuesday,Tea,Beverage,287,274,13,20,5480,260,0
2023-12-12,Tuesday,Juice,Beverage,127,115,12,60,6900,720,1
2023-12-12,Tuesday,Wrap,FastFood,70,62,8,130,8060,1040,1
2023-12-12,Tuesday,Croissant,Bakery,44,34,10,80,2720,800,2
2023-12-13,Wednesday,Bread,Bakery,120,114,6,30,3420,180,1
2023-12-13,Wednesday,Cake,Bakery,39,36,3,350,12600,1050,2
2023-12-13,Wednesday,Pastry,Bakery,83,75,8,60,4500,480,1
2023-12-13,Wednesday,Sandwich,FastFood,115,106,9,90,9540,810,1
2023-12-13,Wednesday,Burger,FastFood,93,76,17,120,9120,2040,1
2023-12-13,Wednesday,Pizza Slice,FastFood,61,49,12,150,7350,1800,1
2023-12-13,Wednesday,Muffin,Bakery,77,67,10,50,3350,500,2
2023-12-13,Wednesday,Donut,Bakery,61,58,3,45,2610,135,2
2023-12-13,Wednesday,Cookies,Bakery,147,147,0,20,2940,0,7
2023-12-13,Wednesday,Brownie,Bakery,54,51,3,70,3570,210,3
2023-12-13,Wednesday,Roll,FastFood,96,82,14,80,6560,1120,1
2023-12-13,Wednesday,Samosa,FastFood,215,200,15,25,5000,375,1
2023-12-13,Wednesday,Puff,FastFood,149,136,13,35,4760,455,2
2023-12-13,Wednesday,Bun,Bakery,154,140,14,20,2800,280,1
2023-12-13,Wednesday,Garlic Bread,Bakery,83,77,6,110,8470,660,2
2023-12-13,Wednesday,Cold Coffee,Beverage,50,45,5,140,6300,700,1
2023-12-13,Wednesday,Tea,Beverage,280,275,5,20,5500,100,0
2023-12-13,Wednesday,Juice,Beverage,119,97,22,60,5820,1320,1
2023-12-13,Wednesday,Wrap,FastFood,61,37,24,130,4810,3120,1
2023-12-13,Wednesday,Croissant,Bakery,46,40,6,80,3200,480,2
2023-12-14,Thursday,Bread,Bakery,108,86,22,30,2580,660,1
2023-12-14,Thursday,Cake,Bakery,25,20,5,350,7000,1750,2
2023-12-14,Thursday,Pastry,Bakery,75,67,8,60,4020,480,1
2023-12-14,Thursday,Sandwich,FastFood,85,77,8,90,6930,720,1
2023-12-14,Thursday,Burger,FastFood,100,88,12,120,10560,1440,1
